id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,start_x,end_y,start_y,ampl_x,ampl_y,avg_vel_x,avg_vel_y,peak_vel_x,peak_vel_y,end_x,avg_vel,peak_vel,ampl
10,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,334102.685,334126.688,24.003000000026077,1090.5900000000001,156.675,155.09500000000003,57.48000000000002,1.579999999999984,64.95056850337774,5.348432727045012,147.08682795505072,16.83246667701942,1148.0700000000002,65.52095608174498,148.04684019698516,57.50171127888284
11,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,334542.652,334582.65,39.99800000002142,1196.835,169.945,163.74,108.82499999999982,6.204999999999984,72.4148245506599,6.376412981209909,203.28969448402034,12.660390225873288,1305.6599999999999,72.92513474137877,203.36928009779356,109.0017552610964
12,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,335186.459,335246.451,59.992000000027474,1327.695,224.505,151.93,936.2299999999999,72.57499999999999,410.54486150807105,34.715749935269905,549.8884294988354,100.92139637196092,391.46500000000003,413.5431555976722,551.6775095081589,939.0387337724679
13,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,335382.488,335406.5,24.011999999987893,381.92,238.335,234.6,45.10000000000002,3.7350000000000136,77.78688197343044,6.06409002428484,148.82493024196194,11.01067836390962,336.82,78.21551576903683,148.9424758458362,45.25439453798937
14,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,335902.58,335942.588,40.007999999972526,343.18,234.7,230.46499999999997,112.55000000000001,4.235000000000014,74.00631006026438,6.730506183374063,267.2482844130498,17.4899849068449,455.73,75.5660197815297,267.8199863597936,112.62964851672051
15,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,336334.599,336354.604,20.005000000004657,468.87,222.515,218.495,88.55499999999995,4.019999999999982,116.45305364072901,10.79644932969324,192.71859309008445,16.700963031348106,557.425,117.05541556007122,193.4100042972935,88.64619802901866
16,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,337322.422,337370.402,47.97999999998137,585.725,227.20499999999998,231.04500000000002,109.88,3.840000000000032,60.80852716117249,6.853769341925395,283.5372048777391,25.103143109969274,695.605,61.66560902326484,284.6462969087787,109.94707817854915
17,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,337682.415,337726.416,44.0010000000475,708.845,243.475,221.385,101.18499999999995,22.090000000000003,67.19393676977428,14.672029890266618,200.56031165610582,23.939646972560354,810.03,71.3887150592048,201.0651209143428,103.56820132164114
18,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,338462.281,338490.292,28.010999999998603,832.4300000000001,225.85,232.29,99.55499999999984,6.439999999999998,93.49481581922122,7.475843086934344,187.6416799362544,17.12834988057569,931.9849999999999,93.95611572901787,187.7135272057682,99.76307746355846
19,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,339006.261,339082.298,76.03700000001118,964.75,245.405,242.51,101.13999999999987,2.8950000000000102,704.0118939440334,216.55051394867573,6834.901996490713,2012.6633007463276,1065.8899999999999,746.9225687888382,7125.075358464907,101.18142430802195
20,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,339622.22,339678.159,55.93900000001304,1084.7,224.145,209.97500000000002,108.34500000000003,14.169999999999987,53.59892420656444,13.580122434230747,230.2794577373924,38.62136172804736,1193.045,57.780558899165165,230.64642070518784,109.26768930017695
