id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,start_x,end_y,start_y,ampl_x,ampl_y,avg_vel_x,avg_vel_y,peak_vel_x,peak_vel_y,end_x,avg_vel,peak_vel,ampl
84,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,410924.14,410948.159,24.01899999997113,348.635,459.68,463.395,109.95000000000005,3.714999999999975,120.42945892722942,11.670510620662343,357.41262751099856,25.104647183819296,458.58500000000004,125.36667995509043,357.60833513953764,110.01274346638215
85,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,412223.952,412271.991,48.038999999989755,471.61,481.64,487.64,83.32499999999993,6.0,46.256649328690806,6.073342966015957,242.56872448725053,23.06735906123711,554.935,47.91669462716157,243.66306481170201,83.54074230577551
86,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,413084.063,413108.058,23.994999999995343,587.165,477.78,478.12,123.245,0.34000000000003183,135.43409166663085,12.268465498781074,303.6293155749271,24.86661928046625,710.41,141.54894648275337,303.63376960378275,123.24546898365067
87,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,413923.925,413963.934,40.00900000002002,715.375,478.305,476.395,90.89499999999998,1.910000000000025,59.766695055605375,8.284852977352806,161.6837326538779,19.79129871008916,806.27,60.51473592069294,162.13084984978508,90.91506544572246
88,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,414079.917,414091.914,11.996999999973923,822.525,470.975,473.405,17.284999999999968,2.42999999999995,37.90295540184608,5.328561274323154,60.16011463401002,11.183400205337545,839.81,38.59860388856739,60.18349800967591,17.454974219402292
89,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,415123.778,415147.782,24.004000000015367,853.8399999999999,454.495,455.35,101.18000000000006,0.8550000000000182,112.66872253826557,14.658659356633256,329.13726174224723,39.15521057095713,955.02,114.5636384339394,330.2266001132869,101.1836124330418
90,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,415823.849,415847.844,23.994999999995343,971.935,464.355,467.845,111.4050000000002,3.490000000000009,122.14496684391476,3.8263715994528913,438.1919339279781,7.762595436646044,1083.3400000000001,122.26482114237974,438.21612970680064,111.45965245325344
91,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,416063.817,416087.821,24.004000000015367,1096.28,470.685,472.345,111.125,1.660000000000025,123.78473394702804,7.398088277379067,278.45897022739877,16.540717619777123,985.155,126.10004294528115,278.4776083435419,111.13739795856299
92,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,416463.769,416499.751,35.98200000001816,973.995,485.44500000000005,475.24,110.51499999999999,10.205000000000041,80.80017069490555,10.107789529534324,260.2764942896018,26.05725995163284,1084.51,82.60212621507067,260.50559543236096,110.98516680169472
93,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,416911.68,416943.68,32.0,1097.78,468.19,478.94,75.38499999999999,10.75,61.9742543621722,11.377909138057603,133.5424537851202,18.31646066444531,1173.165,63.36454577853701,134.0069350039867,76.1476245525755
94,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,417103.678,417131.677,27.99900000001071,1186.9,469.1,483.27,59.225000000000136,14.169999999999959,59.5171407806868,13.93359449526105,122.09877638614903,50.8059815557767,1127.675,61.86533379487118,132.24734007472796,60.89654772645174
